scenario_id,timestamp,elapsed_hours,temperature_stress,contamination,operational_load,maintenance_level,shock_magnitude,blade_health,blade_status,blade_thickness,nozzle_health,nozzle_status,nozzle_clog,heater_health,heater_status,heater_resistance,cascade_events,maintenance_action
DIRTY_FACTORY,2025-01-31T08:00:00,728,64.11930068174061,0.95,728,0.1,0.0,0.0,FAILED,0.0,0.2297,CRITICAL,0.3123,0.7649,FUNCTIONAL,1.1881,[CASCADE] Nozzle contamination (0.231) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.23) overloading Heaters.,
DIRTY_FACTORY,2025-01-31T12:00:00,732,63.76220801110125,0.95,732,0.1,0.0,0.0,FAILED,0.0,0.2294,CRITICAL,0.3123,0.7636,FUNCTIONAL,1.1891,[CASCADE] Nozzle contamination (0.231) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.23) overloading Heaters.,
DIRTY_FACTORY,2025-01-31T16:00:00,736,63.3490671111478,0.95,736,0.1,0.0,0.0,FAILED,0.0,0.2291,CRITICAL,0.3123,0.7623,FUNCTIONAL,1.1902,[CASCADE] Nozzle contamination (0.231) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.23) overloading Heaters.,
DIRTY_FACTORY,2025-01-31T20:00:00,740,62.88252067375316,0.95,740,0.1,0.0,0.0,FAILED,0.0,0.2288,CRITICAL,0.3123,0.761,FUNCTIONAL,1.1912,[CASCADE] Nozzle contamination (0.231) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.23) overloading Heaters.,
DIRTY_FACTORY,2025-02-01T00:00:00,744,62.36555300397785,0.95,744,0.1,0.0,0.0,FAILED,0.0,0.2285,CRITICAL,0.3123,0.7597,FUNCTIONAL,1.1922,[CASCADE] Nozzle contamination (0.231) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.23) overloading Heaters.,
DIRTY_FACTORY,2025-02-01T04:00:00,748,61.80147093070185,0.95,748,0.1,0.0,0.0,FAILED,0.0,0.2282,CRITICAL,0.3123,0.7584,FUNCTIONAL,1.1932,[CASCADE] Nozzle contamination (0.231) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.23) overloading Heaters.,
DIRTY_FACTORY,2025-02-01T08:00:00,752,61.19388265420471,0.95,752,0.1,0.0,0.0,FAILED,0.0,0.228,CRITICAL,0.3123,0.7572,FUNCTIONAL,1.1942,[CASCADE] Nozzle contamination (0.232) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.23) overloading Heaters.,
DIRTY_FACTORY,2025-02-01T12:00:00,756,60.54667466599703,0.95,756,0.1,0.0,0.0,FAILED,0.0,0.2277,CRITICAL,0.3123,0.756,FUNCTIONAL,1.1952,[CASCADE] Nozzle contamination (0.232) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.23) overloading Heaters.,
DIRTY_FACTORY,2025-02-01T16:00:00,760,59.863986888537994,0.95,760,0.1,0.0,0.0,FAILED,0.0,0.2274,CRITICAL,0.3123,0.7547,FUNCTIONAL,1.1962,[CASCADE] Nozzle contamination (0.232) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.23) overloading Heaters.,
DIRTY_FACTORY,2025-02-01T20:00:00,764,59.150186193859454,0.95,764,0.5,0.0,0.0,FAILED,0.0,0.2272,CRITICAL,0.3123,0.7538,FUNCTIONAL,1.197,[CASCADE] Nozzle contamination (0.232) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.23) overloading Heaters.,EMERGENCY @ 760h (health=0.00)
DIRTY_FACTORY,2025-02-02T00:00:00,768,58.40983847048736,0.95,768,0.1,0.0,0.0,FAILED,0.0,0.1071,CRITICAL,0.3923,0.7526,FUNCTIONAL,1.198,[CASCADE] Nozzle contamination (0.232) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
DIRTY_FACTORY,2025-02-02T04:00:00,772,57.647679417336775,0.95,772,0.1,0.0,0.0,FAILED,0.0,0.107,CRITICAL,0.3923,0.7513,FUNCTIONAL,1.1989,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
DIRTY_FACTORY,2025-02-02T08:00:00,776,56.86858425139989,0.95,776,0.1,0.0,0.0,FAILED,0.0,0.1069,CRITICAL,0.3923,0.7501,FUNCTIONAL,1.1999,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
DIRTY_FACTORY,2025-02-02T12:00:00,780,56.07753652299444,0.95,780,0.1,0.0,0.0,FAILED,0.0,0.1068,CRITICAL,0.3923,0.7489,FUNCTIONAL,1.2009,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
DIRTY_FACTORY,2025-02-02T16:00:00,784,55.27959623804861,0.95,784,0.1,0.0,0.0,FAILED,0.0,0.1067,CRITICAL,0.3923,0.7477,FUNCTIONAL,1.2018,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
DIRTY_FACTORY,2025-02-02T20:00:00,788,54.479867491330864,0.95,788,0.1,0.0,0.0,FAILED,0.0,0.1066,CRITICAL,0.3923,0.7466,FUNCTIONAL,1.2028,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
DIRTY_FACTORY,2025-02-03T00:00:00,792,53.68346581766167,0.95,792,0.1,0.0,0.0,FAILED,0.0,0.1065,CRITICAL,0.3923,0.7454,FUNCTIONAL,1.2037,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
DIRTY_FACTORY,2025-02-03T04:00:00,796,52.895485469948,0.95,796,0.1,0.0,0.0,FAILED,0.0,0.1064,CRITICAL,0.3923,0.7442,FUNCTIONAL,1.2046,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
DIRTY_FACTORY,2025-02-03T08:00:00,800,52.12096683334935,0.95,800,0.1,0.0,0.0,FAILED,0.0,0.1063,CRITICAL,0.3923,0.7431,FUNCTIONAL,1.2055,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
DIRTY_FACTORY,2025-02-03T12:00:00,804,51.36486418401361,0.95,804,0.1,0.0,0.0,FAILED,0.0,0.1062,CRITICAL,0.3923,0.742,FUNCTIONAL,1.2064,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
DIRTY_FACTORY,2025-02-03T16:00:00,808,50.63201399861662,0.95,808,0.1,0.0,0.0,FAILED,0.0,0.1061,CRITICAL,0.3923,0.7409,FUNCTIONAL,1.2073,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
DIRTY_FACTORY,2025-02-03T20:00:00,812,49.92710401741661,0.95,812,0.5,0.0,0.0,FAILED,0.0,0.1061,CRITICAL,0.3923,0.74,FUNCTIONAL,1.208,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,EMERGENCY @ 808h (health=0.00)
DIRTY_FACTORY,2025-02-04T00:00:00,816,49.25464325871369,0.95,816,0.1,0.0,0.0,FAILED,0.0,0.106,CRITICAL,0.3923,0.739,FUNCTIONAL,1.2088,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
DIRTY_FACTORY,2025-02-04T04:00:00,820,48.61893317652053,0.95,820,0.1,0.0,0.0,FAILED,0.0,0.1059,CRITICAL,0.3923,0.7379,FUNCTIONAL,1.2097,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
DIRTY_FACTORY,2025-02-04T08:00:00,824,48.02404014593553,0.95,824,0.1,0.0,0.0,FAILED,0.0,0.1058,CRITICAL,0.3923,0.7368,FUNCTIONAL,1.2106,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
DIRTY_FACTORY,2025-02-04T12:00:00,828,47.47376945221943,0.95,828,0.1,0.0,0.0,FAILED,0.0,0.1058,CRITICAL,0.3923,0.7357,FUNCTIONAL,1.2114,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
DIRTY_FACTORY,2025-02-04T16:00:00,832,46.9716409499553,0.95,832,0.1,0.0,0.0,FAILED,0.0,0.1057,CRITICAL,0.3923,0.7346,FUNCTIONAL,1.2123,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
DIRTY_FACTORY,2025-02-04T20:00:00,836,46.520866547991325,0.95,836,0.1,0.0,0.0,FAILED,0.0,0.1056,CRITICAL,0.3923,0.7335,FUNCTIONAL,1.2132,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
DIRTY_FACTORY,2025-02-05T00:00:00,840,46.124329664184955,0.95,840,0.1,0.0,0.0,FAILED,0.0,0.1055,CRITICAL,0.3923,0.7325,FUNCTIONAL,1.214,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
DIRTY_FACTORY,2025-02-05T04:00:00,844,45.784566781368724,0.95,844,0.1,0.0,0.0,FAILED,0.0,0.1054,CRITICAL,0.3923,0.7314,FUNCTIONAL,1.2149,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
DIRTY_FACTORY,2025-02-05T08:00:00,848,45.50375122251605,0.95,848,0.1,0.0,0.0,FAILED,0.0,0.1054,CRITICAL,0.3923,0.7303,FUNCTIONAL,1.2158,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
DIRTY_FACTORY,2025-02-05T12:00:00,852,45.28367924889095,0.95,852,0.1,0.0,0.0,FAILED,0.0,0.1053,CRITICAL,0.3923,0.7292,FUNCTIONAL,1.2166,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
DIRTY_FACTORY,2025-02-05T16:00:00,856,45.125758570105845,0.95,856,0.1,0.0,0.0,FAILED,0.0,0.1052,CRITICAL,0.3923,0.7281,FUNCTIONAL,1.2175,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
DIRTY_FACTORY,2025-02-05T20:00:00,860,45.03099933958404,0.95,860,0.5,0.0,0.0,FAILED,0.0,0.1051,CRITICAL,0.3923,0.7273,FUNCTIONAL,1.2181,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,EMERGENCY @ 856h (health=0.00)
DIRTY_FACTORY,2025-02-06T00:00:00,864,45.00000769302501,0.95,864,0.1,0.0,0.0,FAILED,0.0,0.1051,CRITICAL,0.3923,0.7263,FUNCTIONAL,1.219,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.11) overloading Heaters.,
DIRTY_FACTORY,2025-02-06T04:00:00,868,45.032981871204484,0.95,868,0.1,0.0,0.0,FAILED,0.0,0.105,CRITICAL,0.3923,0.7252,FUNCTIONAL,1.2199,[CASCADE] Nozzle contamination (0.268) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-06T08:00:00,872,45.12971095190998,0.95,872,0.1,0.0,0.0,FAILED,0.0,0.1049,CRITICAL,0.3923,0.7241,FUNCTIONAL,1.2207,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-06T12:00:00,876,45.289576199123125,0.95,876,0.1,0.0,0.0,FAILED,0.0,0.1048,CRITICAL,0.3923,0.723,FUNCTIONAL,1.2216,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-06T16:00:00,880,45.51155502081876,0.95,880,0.1,0.0,0.0,FAILED,0.0,0.1047,CRITICAL,0.3923,0.7219,FUNCTIONAL,1.2225,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-06T20:00:00,884,45.7942275100641,0.95,884,0.1,0.0,0.0,FAILED,0.0,0.1047,CRITICAL,0.3923,0.7209,FUNCTIONAL,1.2233,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-07T00:00:00,888,46.13578552757762,0.95,888,0.1,0.0,0.0,FAILED,0.0,0.1046,CRITICAL,0.3923,0.7198,FUNCTIONAL,1.2242,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-07T04:00:00,892,46.534044267649875,0.95,892,0.1,0.0,0.0,FAILED,0.0,0.1045,CRITICAL,0.3923,0.7187,FUNCTIONAL,1.225,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-07T08:00:00,896,46.98645623344431,0.95,896,0.1,0.0,0.0,FAILED,0.0,0.1044,CRITICAL,0.3923,0.7176,FUNCTIONAL,1.2259,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-07T12:00:00,900,47.49012753228324,0.95,900,0.1,0.0,0.0,FAILED,0.0,0.1043,CRITICAL,0.3923,0.7165,FUNCTIONAL,1.2268,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-07T16:00:00,904,48.04183638668543,0.95,904,0.1,0.0,0.0,FAILED,0.0,0.1043,CRITICAL,0.3923,0.7154,FUNCTIONAL,1.2276,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-07T20:00:00,908,48.63805374274726,0.95,908,0.5,0.0,0.0,FAILED,0.0,0.1042,CRITICAL,0.3923,0.7146,FUNCTIONAL,1.2283,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,EMERGENCY @ 904h (health=0.00)
DIRTY_FACTORY,2025-02-08T00:00:00,912,49.27496584404435,0.95,912,0.1,0.0,0.0,FAILED,0.0,0.1041,CRITICAL,0.3923,0.7135,FUNCTIONAL,1.2292,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-08T04:00:00,916,49.948498626658036,0.95,916,0.1,0.0,0.0,FAILED,0.0,0.104,CRITICAL,0.3923,0.7124,FUNCTIONAL,1.23,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-08T08:00:00,920,50.654343779281035,0.95,920,0.1,0.0,0.0,FAILED,0.0,0.104,CRITICAL,0.3923,0.7113,FUNCTIONAL,1.2309,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-08T12:00:00,924,51.38798630170748,0.95,924,0.1,0.0,0.0,FAILED,0.0,0.1039,CRITICAL,0.3923,0.7102,FUNCTIONAL,1.2318,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-08T16:00:00,928,52.144733385426086,0.95,928,0.1,0.0,0.0,FAILED,0.0,0.1038,CRITICAL,0.3923,0.7091,FUNCTIONAL,1.2327,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-08T20:00:00,932,52.9197444315802,0.95,932,0.1,0.0,0.0,FAILED,0.0,0.1037,CRITICAL,0.3923,0.7079,FUNCTIONAL,1.2337,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-09T00:00:00,936,53.70806201428111,0.95,936,0.1,0.0,0.0,FAILED,0.0,0.1036,CRITICAL,0.3923,0.7067,FUNCTIONAL,1.2346,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-09T04:00:00,940,54.50464359121633,0.95,940,0.1,0.0,0.0,FAILED,0.0,0.1035,CRITICAL,0.3923,0.7056,FUNCTIONAL,1.2355,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-09T08:00:00,944,55.30439375871184,0.95,944,0.1,0.0,0.0,FAILED,0.0,0.1034,CRITICAL,0.3923,0.7044,FUNCTIONAL,1.2365,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-09T12:00:00,948,56.10219684492737,0.95,948,0.1,0.0,0.0,FAILED,0.0,0.1033,CRITICAL,0.3923,0.7032,FUNCTIONAL,1.2375,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-09T16:00:00,952,56.89294963269806,0.95,952,0.1,0.0,0.0,FAILED,0.0,0.1032,CRITICAL,0.3923,0.7019,FUNCTIONAL,1.2385,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-09T20:00:00,956,57.67159400270935,0.95,956,0.5,0.0,0.0,FAILED,0.0,0.1032,CRITICAL,0.3923,0.701,FUNCTIONAL,1.2392,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,EMERGENCY @ 952h (health=0.00)
DIRTY_FACTORY,2025-02-10T00:00:00,960,58.433149288198955,0.95,960,0.1,0.0,0.0,FAILED,0.0,0.1031,CRITICAL,0.3923,0.6997,FUNCTIONAL,1.2403,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-10T04:00:00,964,59.172744134227365,0.95,964,0.1,0.0,0.0,FAILED,0.0,0.1029,CRITICAL,0.3923,0.6984,FUNCTIONAL,1.2413,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-10T08:00:00,968,59.88564765772518,0.95,968,0.1,0.0,0.0,FAILED,0.0,0.1028,CRITICAL,0.3923,0.6971,FUNCTIONAL,1.2423,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-10T12:00:00,972,60.56729970900037,0.95,972,0.1,0.0,0.0,FAILED,0.0,0.1027,CRITICAL,0.3923,0.6958,FUNCTIONAL,1.2433,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-10T16:00:00,976,61.213340041134096,0.95,976,0.1,0.0,0.0,FAILED,0.0,0.1026,CRITICAL,0.3923,0.6945,FUNCTIONAL,1.2444,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-10T20:00:00,980,61.81963620068136,0.95,980,0.1,0.0,0.0,FAILED,0.0,0.1025,CRITICAL,0.3923,0.6932,FUNCTIONAL,1.2454,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-11T00:00:00,984,62.38230996127046,0.95,984,0.1,0.0,0.0,FAILED,0.0,0.1023,CRITICAL,0.3923,0.6919,FUNCTIONAL,1.2465,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-11T04:00:00,988,62.897762131017096,0.95,988,0.1,0.0,0.0,FAILED,0.0,0.1022,CRITICAL,0.3923,0.6905,FUNCTIONAL,1.2476,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-11T08:00:00,992,63.36269557506963,0.95,992,0.1,0.0,0.0,FAILED,0.0,0.1021,CRITICAL,0.3923,0.6891,FUNCTIONAL,1.2487,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-11T12:00:00,996,63.774136306020466,0.95,996,0.1,0.0,0.0,FAILED,0.0,0.1019,CRITICAL,0.3923,0.6878,FUNCTIONAL,1.2498,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-11T16:00:00,1000,64.12945250727628,0.95,1000,0.1,0.0,0.0,FAILED,0.0,0.1018,CRITICAL,0.3923,0.6864,FUNCTIONAL,1.2509,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-11T20:00:00,1004,64.42637136770297,0.95,1004,0.5,0.0,0.0,FAILED,0.0,0.1017,CRITICAL,0.3923,0.6853,FUNCTIONAL,1.2518,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,EMERGENCY @ 1000h (health=0.00)
DIRTY_FACTORY,2025-02-12T00:00:00,1008,64.6629936198607,0.95,1008,0.1,0.0,0.0,FAILED,0.0,0.1015,CRITICAL,0.3923,0.6839,FUNCTIONAL,1.2529,[CASCADE] Nozzle contamination (0.269) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
DIRTY_FACTORY,2025-02-12T04:00:00,1012,64.83780568883395,0.95,1012,0.1,0.0,0.0,FAILED,0.0,0.1014,CRITICAL,0.3923,0.6825,FUNCTIONAL,1.254,[CASCADE] Nozzle contamination (0.270) accelerating Blade wear. | [CASCADE] Degraded blade (health=0.00) raising clog risk. | [CASCADE] Poor nozzle (health=0.10) overloading Heaters.,
